Epoch,Model Name,Horizon,Dataset,Use_sam,Training Loss,Validation Loss
12,transformer,52,flu_enhanced,True,0.9923734664916992,1.0397869348526
13,transformer,52,flu_enhanced,True,0.9773418307304382,1.0169882774353027
14,transformer,52,flu_enhanced,True,0.9697781801223755,1.0101608037948608
15,transformer,52,flu_enhanced,True,0.9549791216850281,1.0109328031539917
16,transformer,52,flu_enhanced,True,0.9650141596794128,1.0087465047836304
17,transformer,52,flu_enhanced,True,0.9445682764053345,1.0182942152023315
18,transformer,52,flu_enhanced,True,0.9291843175888062,1.0020933151245117
19,transformer,52,flu_enhanced,True,0.924784779548645,0.9943016171455383
20,transformer,52,flu_enhanced,True,0.9148290753364563,1.0031137466430664
21,transformer,52,flu_enhanced,True,0.9104611277580261,1.0068765878677368
22,transformer,52,flu_enhanced,True,0.9061824083328247,1.0058614015579224
23,transformer,52,flu_enhanced,True,0.8925520181655884,1.0108996629714966
24,transformer,52,flu_enhanced,True,0.8820734024047852,1.005983829498291
1,transformer,52,flu_enhanced,True,1.809889793395996,1.4072399139404297
2,transformer,52,flu_enhanced,True,1.3494181632995605,1.1819288730621338
3,transformer,52,flu_enhanced,True,1.221085548400879,1.101686954498291
4,transformer,52,flu_enhanced,True,1.1723994016647339,1.0660706758499146
5,transformer,52,flu_enhanced,True,1.1456644535064697,1.0590664148330688
6,transformer,52,flu_enhanced,True,1.1169087886810303,0.996832013130188
7,transformer,52,flu_enhanced,True,1.0790536403656006,0.9590078592300415
8,transformer,52,flu_enhanced,True,1.0474900007247925,0.9497008919715881
9,transformer,52,flu_enhanced,True,1.0265297889709473,0.93803471326828
10,transformer,52,flu_enhanced,True,1.0114198923110962,0.9360587000846863
11,transformer,52,flu_enhanced,True,1.0204908847808838,0.9179254770278931
12,transformer,52,flu_enhanced,True,1.003847360610962,0.9119752645492554
13,transformer,52,flu_enhanced,True,0.9872817993164062,0.9122474789619446
14,transformer,52,flu_enhanced,True,0.9851678013801575,0.905382513999939
15,transformer,52,flu_enhanced,True,0.9794677495956421,0.9040399193763733
16,transformer,52,flu_enhanced,True,0.9814287424087524,0.8925859928131104
17,transformer,52,flu_enhanced,True,0.9746484756469727,0.8926053047180176
18,transformer,52,flu_enhanced,True,0.9557981491088867,0.8893188238143921
19,transformer,52,flu_enhanced,True,0.9590309262275696,0.8874988555908203
20,transformer,52,flu_enhanced,True,0.9517561793327332,0.8879324793815613
21,transformer,52,flu_enhanced,True,0.9518629312515259,0.8844463229179382
22,transformer,52,flu_enhanced,True,0.9400708079338074,0.8869687914848328
23,transformer,52,flu_enhanced,True,0.9441744089126587,0.8883390426635742
24,transformer,52,flu_enhanced,True,0.9241337776184082,0.8835422396659851
25,transformer,52,flu_enhanced,True,0.9109581708908081,0.8834196925163269
26,transformer,52,flu_enhanced,True,0.9311841726303101,0.8846326470375061
27,transformer,52,flu_enhanced,True,0.9150413274765015,0.8870382308959961
28,transformer,52,flu_enhanced,True,0.9098082780838013,0.8732584118843079
29,transformer,52,flu_enhanced,True,0.9141496419906616,0.8874083757400513
30,transformer,52,flu_enhanced,True,0.9119117856025696,0.883126437664032
31,transformer,52,flu_enhanced,True,0.9113909602165222,0.8864229917526245
32,transformer,52,flu_enhanced,True,0.8986290097236633,0.8756335377693176
33,transformer,52,flu_enhanced,True,0.8968690633773804,0.8842863440513611
1,transformer,52,flu_enhanced,True,1.9720131158828735,1.422461986541748
2,transformer,52,flu_enhanced,True,1.3995609283447266,1.1951773166656494
3,transformer,52,flu_enhanced,True,1.2300864458084106,1.112435221672058
4,transformer,52,flu_enhanced,True,1.1670994758605957,1.082388162612915
5,transformer,52,flu_enhanced,True,1.14776611328125,1.0750515460968018
6,transformer,52,flu_enhanced,True,1.114661455154419,1.0179786682128906
7,transformer,52,flu_enhanced,True,1.0589433908462524,0.987777054309845
8,transformer,52,flu_enhanced,True,1.0410785675048828,0.9715064764022827
9,transformer,52,flu_enhanced,True,1.0215274095535278,0.959069013595581
10,transformer,52,flu_enhanced,True,1.0160706043243408,0.9595479965209961
11,transformer,52,flu_enhanced,True,1.0029308795928955,0.9455715417861938
12,transformer,52,flu_enhanced,True,0.9924818873405457,0.9381211996078491
13,transformer,52,flu_enhanced,True,0.9782291650772095,0.9375643730163574
14,transformer,52,flu_enhanced,True,0.9652038812637329,0.9350149631500244
15,transformer,52,flu_enhanced,True,0.9596063494682312,0.9330521821975708
16,transformer,52,flu_enhanced,True,0.965533435344696,0.9306439757347107
17,transformer,52,flu_enhanced,True,0.9539867639541626,0.930496335029602
18,transformer,52,flu_enhanced,True,0.9380934834480286,0.9296761751174927
19,transformer,52,flu_enhanced,True,0.9304004907608032,0.932195246219635
20,transformer,52,flu_enhanced,True,0.9230366945266724,0.9319533705711365
21,transformer,52,flu_enhanced,True,0.9186490774154663,0.9342381358146667
22,transformer,52,flu_enhanced,True,0.9090757369995117,0.9329574704170227
23,transformer,52,flu_enhanced,True,0.8972123861312866,0.9373317360877991
1,transformer,52,flu_enhanced,True,2.057370185852051,1.533013939857483
2,transformer,52,flu_enhanced,True,1.4273850917816162,1.29050874710083
3,transformer,52,flu_enhanced,True,1.2591042518615723,1.2057299613952637
4,transformer,52,flu_enhanced,True,1.1906872987747192,1.171451210975647
5,transformer,52,flu_enhanced,True,1.1652753353118896,1.161834955215454
6,transformer,52,flu_enhanced,True,1.1260154247283936,1.0891321897506714
7,transformer,52,flu_enhanced,True,1.07444167137146,1.054110050201416
8,transformer,52,flu_enhanced,True,1.045662760734558,1.0402153730392456
9,transformer,52,flu_enhanced,True,1.025027871131897,1.0314865112304688
10,transformer,52,flu_enhanced,True,1.0257326364517212,1.029133915901184
11,transformer,52,flu_enhanced,True,1.016755223274231,1.0127009153366089
12,transformer,52,flu_enhanced,True,0.9937359094619751,0.9969054460525513
13,transformer,52,flu_enhanced,True,0.9832202792167664,0.9900569915771484
14,transformer,52,flu_enhanced,True,0.9706486463546753,0.9886835217475891
15,transformer,52,flu_enhanced,True,0.965497612953186,0.9885526895523071
16,transformer,52,flu_enhanced,True,0.9604005813598633,0.9842822551727295
17,transformer,52,flu_enhanced,True,0.9544199705123901,0.974122166633606
18,transformer,52,flu_enhanced,True,0.9407886266708374,0.9782490730285645
19,transformer,52,flu_enhanced,True,0.9344704747200012,0.9919670224189758
20,transformer,52,flu_enhanced,True,0.9248536229133606,0.9903140664100647
21,transformer,52,flu_enhanced,True,0.9204155802726746,0.9975061416625977
22,transformer,52,flu_enhanced,True,0.910733699798584,1.010346531867981
1,transformer,52,flu_enhanced,True,1.911895990371704,1.496431827545166
2,transformer,52,flu_enhanced,True,1.397892713546753,1.300750732421875
3,transformer,52,flu_enhanced,True,1.2536290884017944,1.2255895137786865
4,transformer,52,flu_enhanced,True,1.1925063133239746,1.1912872791290283
5,transformer,52,flu_enhanced,True,1.1661794185638428,1.1821106672286987
6,transformer,52,flu_enhanced,True,1.1295673847198486,1.1174416542053223
7,transformer,52,flu_enhanced,True,1.0816278457641602,1.0853519439697266
8,transformer,52,flu_enhanced,True,1.0572718381881714,1.0689810514450073
9,transformer,52,flu_enhanced,True,1.0457139015197754,1.0585383176803589
10,transformer,52,flu_enhanced,True,1.034773826599121,1.0556812286376953
11,transformer,52,flu_enhanced,True,1.0290184020996094,1.046042799949646
12,transformer,52,flu_enhanced,True,1.0057628154754639,1.0172673463821411
13,transformer,52,flu_enhanced,True,1.0003273487091064,1.0261833667755127
14,transformer,52,flu_enhanced,True,0.9771468043327332,1.0173088312149048
15,transformer,52,flu_enhanced,True,0.9767420887947083,1.01692795753479
16,transformer,52,flu_enhanced,True,0.9742191433906555,1.0099599361419678
17,transformer,52,flu_enhanced,True,0.9665090441703796,1.0059313774108887
18,transformer,52,flu_enhanced,True,0.9514861106872559,1.0113613605499268
19,transformer,52,flu_enhanced,True,0.9363749623298645,1.0017365217208862
20,transformer,52,flu_enhanced,True,0.9300149083137512,1.001918077468872
21,transformer,52,flu_enhanced,True,0.9331507682800293,0.9873815774917603
22,transformer,52,flu_enhanced,True,0.9260994791984558,1.010307788848877
23,transformer,52,flu_enhanced,True,0.9131997227668762,1.000854253768921
24,transformer,52,flu_enhanced,True,0.9101608991622925,1.0070828199386597
25,transformer,52,flu_enhanced,True,0.9051494598388672,1.0039361715316772
26,transformer,52,flu_enhanced,True,0.8993127942085266,1.0033767223358154
1,transformer,52,flu_enhanced,True,1.9658000469207764,1.4625645875930786
2,transformer,52,flu_enhanced,True,1.4359008073806763,1.2551119327545166
3,transformer,52,flu_enhanced,True,1.262473225593567,1.1606495380401611
4,transformer,52,flu_enhanced,True,1.1950063705444336,1.1295660734176636
5,transformer,52,flu_enhanced,True,1.1644737720489502,1.118001103401184
6,transformer,52,flu_enhanced,True,1.1308515071868896,1.0494115352630615
7,transformer,52,flu_enhanced,True,1.0760676860809326,1.0174384117126465
8,transformer,52,flu_enhanced,True,1.0429679155349731,0.9965909719467163
9,transformer,52,flu_enhanced,True,1.0278304815292358,0.9884384870529175
10,transformer,52,flu_enhanced,True,1.0194730758666992,0.9861781001091003
11,transformer,52,flu_enhanced,True,1.0094811916351318,0.9663475155830383
12,transformer,52,flu_enhanced,True,0.9970852136611938,0.961929202079773
13,transformer,52,flu_enhanced,True,0.9794977903366089,0.9522305130958557
14,transformer,52,flu_enhanced,True,0.9718074798583984,0.9507215023040771
15,transformer,52,flu_enhanced,True,0.9637054204940796,0.9493505954742432
16,transformer,52,flu_enhanced,True,0.9622673988342285,0.9476671814918518
17,transformer,52,flu_enhanced,True,0.9464755058288574,0.9484689831733704
18,transformer,52,flu_enhanced,True,0.9324175715446472,0.9470496773719788
19,transformer,52,flu_enhanced,True,0.9279414415359497,0.9513257741928101
20,transformer,52,flu_enhanced,True,0.9193909764289856,0.9542610049247742
21,transformer,52,flu_enhanced,True,0.9156632423400879,0.9647137522697449
22,transformer,52,flu_enhanced,True,0.8962951898574829,0.9698137044906616
23,transformer,52,flu_enhanced,True,0.889004111289978,0.9622778296470642
1,transformer,52,flu_enhanced,True,2.0468246936798096,1.4327239990234375
2,transformer,52,flu_enhanced,True,1.428287386894226,1.1942722797393799
3,transformer,52,flu_enhanced,True,1.2618365287780762,1.115993857383728
4,transformer,52,flu_enhanced,True,1.1899374723434448,1.0843952894210815
5,transformer,52,flu_enhanced,True,1.164808988571167,1.0757070779800415
6,transformer,52,flu_enhanced,True,1.1380659341812134,1.0204421281814575
7,transformer,52,flu_enhanced,True,1.082118034362793,0.9835692048072815
8,transformer,52,flu_enhanced,True,1.048093557357788,0.9604296684265137
9,transformer,52,flu_enhanced,True,1.0262033939361572,0.9567264318466187
10,transformer,52,flu_enhanced,True,1.0253472328186035,0.9553244113922119
11,transformer,52,flu_enhanced,True,1.0200693607330322,0.9401935338973999
12,transformer,52,flu_enhanced,True,1.0011584758758545,0.9294211864471436
13,transformer,52,flu_enhanced,True,0.9845787286758423,0.9324777126312256
14,transformer,52,flu_enhanced,True,0.9715988039970398,0.9221616983413696
15,transformer,52,flu_enhanced,True,0.9729087948799133,0.9197922348976135
16,transformer,52,flu_enhanced,True,0.965420126914978,0.9123216271400452
17,transformer,52,flu_enhanced,True,0.9521223902702332,0.9128835797309875
18,transformer,52,flu_enhanced,True,0.9439917802810669,0.9074172377586365
19,transformer,52,flu_enhanced,True,0.9346214532852173,0.90357506275177
20,transformer,52,flu_enhanced,True,0.9226043820381165,0.9036093950271606
21,transformer,52,flu_enhanced,True,0.9293996691703796,0.9069151282310486
22,transformer,52,flu_enhanced,True,0.9136627316474915,0.9035202264785767
23,transformer,52,flu_enhanced,True,0.9056612253189087,0.9038506746292114
24,transformer,52,flu_enhanced,True,0.891521155834198,0.893231213092804
25,transformer,52,flu_enhanced,True,0.8904381990432739,0.8985775113105774
26,transformer,52,flu_enhanced,True,0.8906494379043579,0.9149744510650635
27,transformer,52,flu_enhanced,True,0.8833124041557312,0.9016978740692139
28,transformer,52,flu_enhanced,True,0.8755624890327454,0.8848757147789001
29,transformer,52,flu_enhanced,True,0.8657795190811157,0.898080587387085
30,transformer,52,flu_enhanced,True,0.8640583157539368,0.8944740891456604
31,transformer,52,flu_enhanced,True,0.8697870373725891,0.8896325826644897
32,transformer,52,flu_enhanced,True,0.8597410321235657,0.8878781199455261
33,transformer,52,flu_enhanced,True,0.8463653326034546,0.8934563398361206
1,transformer,52,flu_enhanced,True,2.0891621112823486,1.5254133939743042
2,transformer,52,flu_enhanced,True,1.4273736476898193,1.2438298463821411
3,transformer,52,flu_enhanced,True,1.2528419494628906,1.149564266204834
4,transformer,52,flu_enhanced,True,1.1893579959869385,1.1151556968688965
5,transformer,52,flu_enhanced,True,1.1629502773284912,1.1067190170288086
6,transformer,52,flu_enhanced,True,1.1346635818481445,1.0466430187225342
7,transformer,52,flu_enhanced,True,1.0797345638275146,1.0106937885284424
8,transformer,52,flu_enhanced,True,1.0402214527130127,0.9887338280677795
9,transformer,52,flu_enhanced,True,1.0291961431503296,0.9801812767982483
10,transformer,52,flu_enhanced,True,1.0203824043273926,0.9752841591835022
11,transformer,52,flu_enhanced,True,1.0170434713363647,0.9626950621604919
12,transformer,52,flu_enhanced,True,0.9895381927490234,0.946039617061615
13,transformer,52,flu_enhanced,True,0.9765186309814453,0.9482081532478333
14,transformer,52,flu_enhanced,True,0.9679195284843445,0.9417605400085449
15,transformer,52,flu_enhanced,True,0.9645575284957886,0.9402092099189758
16,transformer,52,flu_enhanced,True,0.9609864354133606,0.9427025318145752
17,transformer,52,flu_enhanced,True,0.9495906829833984,0.9361771941184998
18,transformer,52,flu_enhanced,True,0.9332233667373657,0.9279179573059082
19,transformer,52,flu_enhanced,True,0.9163749814033508,0.9323272705078125
20,transformer,52,flu_enhanced,True,0.91563481092453,0.9330986142158508
21,transformer,52,flu_enhanced,True,0.9184281229972839,0.9296504855155945
22,transformer,52,flu_enhanced,True,0.9156749844551086,0.9435009956359863
23,transformer,52,flu_enhanced,True,0.9026808738708496,0.9290520548820496
1,transformer,52,flu_enhanced,True,1.8664588928222656,1.362044334411621
2,transformer,52,flu_enhanced,True,1.379651665687561,1.1769248247146606
3,transformer,52,flu_enhanced,True,1.2221639156341553,1.096173882484436
4,transformer,52,flu_enhanced,True,1.1647309064865112,1.063322901725769
5,transformer,52,flu_enhanced,True,1.137378454208374,1.057307481765747
6,transformer,52,flu_enhanced,True,1.113463044166565,1.0038024187088013
7,transformer,52,flu_enhanced,True,1.0620429515838623,0.976906955242157
8,transformer,52,flu_enhanced,True,1.0346829891204834,0.9575450420379639
9,transformer,52,flu_enhanced,True,1.016470193862915,0.946858286857605
10,transformer,52,flu_enhanced,True,1.0069975852966309,0.9432758092880249
11,transformer,52,flu_enhanced,True,1.0017411708831787,0.9483614563941956
12,transformer,52,flu_enhanced,True,0.9786574244499207,0.9187247157096863
13,transformer,52,flu_enhanced,True,0.9664052128791809,0.9259308576583862
14,transformer,52,flu_enhanced,True,0.9520147442817688,0.9206236600875854
15,transformer,52,flu_enhanced,True,0.9454185366630554,0.9179737567901611
16,transformer,52,flu_enhanced,True,0.9433284997940063,0.9238214492797852
17,transformer,52,flu_enhanced,True,0.9284392595291138,0.9379675388336182
18,transformer,52,flu_enhanced,True,0.9164679646492004,0.9335030317306519
19,transformer,52,flu_enhanced,True,0.9010036587715149,0.9317100644111633
20,transformer,52,flu_enhanced,True,0.8941093683242798,0.937114417552948
1,transformer,52,flu_enhanced,True,1.9255940914154053,1.470247745513916
2,transformer,52,flu_enhanced,True,1.3811814785003662,1.276870608329773
3,transformer,52,flu_enhanced,True,1.2401378154754639,1.1992064714431763
4,transformer,52,flu_enhanced,True,1.173749327659607,1.1588163375854492
5,transformer,52,flu_enhanced,True,1.1620734930038452,1.1531600952148438
6,transformer,52,flu_enhanced,True,1.1263277530670166,1.092328429222107
7,transformer,52,flu_enhanced,True,1.0784783363342285,1.0554194450378418
8,transformer,52,flu_enhanced,True,1.0502468347549438,1.0269747972488403
9,transformer,52,flu_enhanced,True,1.0345871448516846,1.0213271379470825
10,transformer,52,flu_enhanced,True,1.0318979024887085,1.0184974670410156
11,transformer,52,flu_enhanced,True,1.0135942697525024,0.9928267002105713
12,transformer,52,flu_enhanced,True,1.0116060972213745,0.9933406114578247
13,transformer,52,flu_enhanced,True,0.9940212965011597,0.9863710403442383
14,transformer,52,flu_enhanced,True,0.9852815866470337,0.9793313145637512
15,transformer,52,flu_enhanced,True,0.9828424453735352,0.9797860980033875
16,transformer,52,flu_enhanced,True,0.9864266514778137,0.9734783172607422
17,transformer,52,flu_enhanced,True,0.9739978909492493,0.9664964079856873
18,transformer,52,flu_enhanced,True,0.9602278470993042,0.9603646397590637
19,transformer,52,flu_enhanced,True,0.9572823643684387,0.9612930417060852
20,transformer,52,flu_enhanced,True,0.9481450319290161,0.9614072442054749
21,transformer,52,flu_enhanced,True,0.9525256156921387,0.9528322219848633
22,transformer,52,flu_enhanced,True,0.9457939267158508,0.9619885087013245
23,transformer,52,flu_enhanced,True,0.9364945292472839,0.9623376131057739
24,transformer,52,flu_enhanced,True,0.9243797063827515,0.9565850496292114
25,transformer,52,flu_enhanced,True,0.9238020777702332,0.9577100276947021
26,transformer,52,flu_enhanced,True,0.9290107488632202,0.9629987478256226
1,transformer,52,flu_enhanced,True,1.8947566747665405,1.4289064407348633
2,transformer,52,flu_enhanced,True,1.3757473230361938,1.2125529050827026
3,transformer,52,flu_enhanced,True,1.228834867477417,1.126763105392456
4,transformer,52,flu_enhanced,True,1.1668894290924072,1.0923374891281128
5,transformer,52,flu_enhanced,True,1.1458617448806763,1.082465648651123
6,transformer,52,flu_enhanced,True,1.1144039630889893,1.0285840034484863
7,transformer,52,flu_enhanced,True,1.0648425817489624,0.9869747161865234
8,transformer,52,flu_enhanced,True,1.0430305004119873,0.962944507598877
9,transformer,52,flu_enhanced,True,1.0273375511169434,0.9574278593063354
10,transformer,52,flu_enhanced,True,1.0158952474594116,0.9543478488922119
11,transformer,52,flu_enhanced,True,1.0140854120254517,0.941921055316925
12,transformer,52,flu_enhanced,True,0.9998370409011841,0.93279629945755
13,transformer,52,flu_enhanced,True,0.9837267994880676,0.9273967146873474
14,transformer,52,flu_enhanced,True,0.9759818315505981,0.9234857559204102
15,transformer,52,flu_enhanced,True,0.9739993214607239,0.9226626753807068
16,transformer,52,flu_enhanced,True,0.9737446904182434,0.9220649003982544
17,transformer,52,flu_enhanced,True,0.9594243764877319,0.9158291220664978
18,transformer,52,flu_enhanced,True,0.9459600448608398,0.9248420596122742
19,transformer,52,flu_enhanced,True,0.9373189806938171,0.9175674319267273
20,transformer,52,flu_enhanced,True,0.9326251149177551,0.9186924695968628
21,transformer,52,flu_enhanced,True,0.9354098439216614,0.9241582751274109
22,transformer,52,flu_enhanced,True,0.9187203645706177,0.9242478609085083
1,transformer,52,flu_enhanced,True,,
2,transformer,52,flu_enhanced,True,,
3,transformer,52,flu_enhanced,True,,
4,transformer,52,flu_enhanced,True,,
5,transformer,52,flu_enhanced,True,,
1,transformer,52,flu_enhanced,True,2.037722587585449,1.531290054321289
2,transformer,52,flu_enhanced,True,1.458313226699829,1.279302716255188
3,transformer,52,flu_enhanced,True,1.2925487756729126,1.190914273262024
4,transformer,52,flu_enhanced,True,1.2167243957519531,1.162894606590271
5,transformer,52,flu_enhanced,True,1.1916240453720093,1.1516470909118652
6,transformer,52,flu_enhanced,True,1.156191110610962,1.0868216753005981
7,transformer,52,flu_enhanced,True,1.1026793718338013,1.0543609857559204
8,transformer,52,flu_enhanced,True,1.0806500911712646,1.0484565496444702
9,transformer,52,flu_enhanced,True,1.0570905208587646,1.03341805934906
10,transformer,52,flu_enhanced,True,1.0576114654541016,1.0300462245941162
11,transformer,52,flu_enhanced,True,1.0503242015838623,1.0241541862487793
12,transformer,52,flu_enhanced,True,1.0328565835952759,1.0152192115783691
13,transformer,52,flu_enhanced,True,1.0226213932037354,0.9974803328514099
14,transformer,52,flu_enhanced,True,1.0121281147003174,0.9970308542251587
15,transformer,52,flu_enhanced,True,1.0087440013885498,0.9953669905662537
16,transformer,52,flu_enhanced,True,1.015641450881958,0.98930424451828
17,transformer,52,flu_enhanced,True,1.000991702079773,0.997580349445343
18,transformer,52,flu_enhanced,True,0.9855419993400574,0.9815564155578613
19,transformer,52,flu_enhanced,True,0.9858339428901672,0.9798955917358398
20,transformer,52,flu_enhanced,True,0.9827367067337036,0.9798732399940491
21,transformer,52,flu_enhanced,True,0.9791644215583801,0.9809462428092957
22,transformer,52,flu_enhanced,True,0.9733890295028687,0.9818086624145508
23,transformer,52,flu_enhanced,True,0.9696750640869141,0.9837090373039246
24,transformer,52,flu_enhanced,True,0.9601355791091919,0.974719762802124
25,transformer,52,flu_enhanced,True,0.9499509930610657,0.9761441946029663
26,transformer,52,flu_enhanced,True,0.9617894887924194,0.9937293529510498
27,transformer,52,flu_enhanced,True,0.9416605830192566,0.9773253798484802
28,transformer,52,flu_enhanced,True,0.9357701539993286,1.0009397268295288
29,transformer,52,flu_enhanced,True,0.9293988347053528,0.9835052490234375
1,transformer,52,flu_enhanced,True,1.973038911819458,1.5199823379516602
2,transformer,52,flu_enhanced,True,1.4224588871002197,1.2669156789779663
3,transformer,52,flu_enhanced,True,1.2587816715240479,1.1691054105758667
4,transformer,52,flu_enhanced,True,1.1916251182556152,1.1306016445159912
5,transformer,52,flu_enhanced,True,1.1723175048828125,1.119627594947815
6,transformer,52,flu_enhanced,True,1.1381112337112427,1.0494667291641235
7,transformer,52,flu_enhanced,True,1.0850083827972412,1.0047922134399414
8,transformer,52,flu_enhanced,True,1.0527925491333008,0.9906240701675415
9,transformer,52,flu_enhanced,True,1.0319645404815674,0.9810209274291992
10,transformer,52,flu_enhanced,True,1.0206584930419922,0.9780126810073853
11,transformer,52,flu_enhanced,True,1.0188156366348267,0.9647392630577087
12,transformer,52,flu_enhanced,True,1.0055928230285645,0.9441405534744263
13,transformer,52,flu_enhanced,True,0.9815343022346497,0.9368410706520081
14,transformer,52,flu_enhanced,True,0.9692290425300598,0.9344592690467834
15,transformer,52,flu_enhanced,True,0.9640501141548157,0.9338175058364868
16,transformer,52,flu_enhanced,True,0.9616982340812683,0.9406997561454773
17,transformer,52,flu_enhanced,True,0.9552463293075562,0.9241034984588623
18,transformer,52,flu_enhanced,True,0.9389368295669556,0.9177497029304504
19,transformer,52,flu_enhanced,True,0.9267851114273071,0.9215774536132812
20,transformer,52,flu_enhanced,True,0.9207864999771118,0.916574239730835
21,transformer,52,flu_enhanced,True,0.9138786196708679,0.9315525889396667
22,transformer,52,flu_enhanced,True,0.9076215624809265,0.9219467043876648
23,transformer,52,flu_enhanced,True,0.8937781453132629,0.9255384206771851
24,transformer,52,flu_enhanced,True,0.8815839886665344,0.9308807253837585
25,transformer,52,flu_enhanced,True,0.8788318634033203,0.9266800284385681
