YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,total_specimens_combined,PERCENT POSITIVE_x,A (2009 H1N1)_x,A (H1),A (H3)_x,A (Subtyping not Performed)_x,A (Unable to Subtype),B_x,H3N2v_x,A (H5)_x,total_specimens_clinical_labs,TOTAL A,TOTAL B,PERCENT POSITIVE_y,PERCENT A,PERCENT B,total_specimens_public_health,A (2009 H1N1)_y,A (H3)_y,A (Subtyping not Performed)_y,B_y,BVic,BYam,H3N2v_y,A (H5)_y
2012,41,1.3278,1.31929,2960,1957,X,4007,745,489,10158,1940,769959,4914.0,3.92755,7.0,0.0,67.0,24.0,0.0,95.0,0.0,0.0,,,,,,,,,,,,,,,
2012,42,1.33995,1.32737,3202,1902,X,4233,760,488,10585,1968,797444,5249.0,5.81063,4.0,0.0,131.0,48.0,0.0,122.0,0.0,0.0,,,,,,,,,,,,,,,
2012,43,1.37842,1.36688,3346,2012,X,4268,771,516,10913,1958,798388,5306.0,6.55861,3.0,0.0,152.0,52.0,0.0,141.0,0.0,0.0,,,,,,,,,,,,,,,
2012,44,1.50085,1.50535,3326,2032,X,4422,797,484,11061,1929,734781,5406.0,7.86164,4.0,0.0,188.0,79.0,0.0,154.0,0.0,0.0,,,,,,,,,,,,,,,
2012,45,1.65163,1.61273,3733,2330,X,5145,925,541,12674,1974,785871,6446.0,9.75799,5.0,0.0,277.0,116.0,0.0,231.0,0.0,0.0,,,,,,,,,,,,,,,
2012,46,1.76746,1.75208,4034,2569,X,5526,897,597,13623,1966,777534,6721.0,13.3611,8.0,0.0,404.0,217.0,0.0,267.0,2.0,0.0,,,,,,,,,,,,,,,
2012,47,2.30609,2.33365,4651,2824,X,5387,1105,683,14650,1968,627772,7433.0,18.4179,7.0,0.0,591.0,407.0,0.0,364.0,0.0,0.0,,,,,,,,,,,,,,,
2012,48,2.16324,2.2268,5102,3950,X,7018,1498,953,18521,2006,831730,9333.0,22.3829,19.0,0.0,1022.0,545.0,0.0,503.0,0.0,0.0,,,,,,,,,,,,,,,
2012,49,2.83038,2.97657,6486,4672,X,10857,1791,1071,24877,2006,835762,12060.0,29.204,39.0,0.0,1787.0,1003.0,0.0,693.0,0.0,0.0,,,,,,,,,,,,,,,
2012,50,3.43761,3.62552,7446,5692,X,12945,2087,1262,29432,1977,811800,14711.0,32.6083,53.0,0.0,2662.0,1226.0,0.0,856.0,0.0,0.0,,,,,,,,,,,,,,,
2012,51,4.30554,4.5532,8546,7437,X,13971,2730,1648,34332,1908,754019,16904.0,37.4527,55.0,0.0,3703.0,1419.0,0.0,1154.0,0.0,0.0,,,,,,,,,,,,,,,
2012,52,6.06082,6.02598,9709,9295,X,11391,3639,2554,36588,1905,607171,18139.0,37.8742,88.0,0.0,3825.0,1758.0,0.0,1199.0,0.0,0.0,,,,,,,,,,,,,,,
2013,1,4.64931,4.96368,8444,9679,X,9108,4080,2792,34103,1982,687051,19673.0,35.2971,95.0,0.0,3723.0,1980.0,0.0,1146.0,0.0,0.0,,,,,,,,,,,,,,,
2013,2,4.32584,4.69072,8297,10877,X,13424,4502,2796,39896,1995,850531,22224.0,34.2063,126.0,0.0,4073.0,2166.0,0.0,1237.0,0.0,0.0,,,,,,,,,,,,,,,
2013,3,4.51113,4.70473,8633,8977,X,15992,3523,2316,39441,2008,838326,20931.0,30.5432,127.0,0.0,3232.0,1892.0,0.0,1142.0,0.0,0.0,,,,,,,,,,,,,,,
2013,4,4.2171,4.1646,7441,7021,X,13439,2760,1765,32426,1978,778610,18668.0,29.5747,145.0,0.0,2527.0,1660.0,0.0,1189.0,0.0,0.0,,,,,,,,,,,,,,,
2013,5,3.78956,3.69533,6609,6421,X,12653,2551,1574,29808,1963,806640,16228.0,26.5221,143.0,0.0,1952.0,1051.0,0.0,1158.0,0.0,0.0,,,,,,,,,,,,,,,
2013,6,3.29206,3.2363,5757,5236,X,10816,1971,1207,24987,1931,772086,14491.0,22.7314,121.0,0.0,1205.0,780.0,0.0,1188.0,0.0,0.0,,,,,,,,,,,,,,,
2013,7,3.0197,2.89421,5289,4698,X,9395,1894,1045,22321,1926,771229,12691.0,20.8809,78.0,0.0,844.0,534.0,0.0,1194.0,0.0,0.0,,,,,,,,,,,,,,,
2013,8,2.71499,2.71742,5099,4357,X,8415,1625,1023,20519,1940,755092,11354.0,20.037,78.0,0.0,575.0,397.0,0.0,1225.0,0.0,0.0,,,,,,,,,,,,,,,
2013,9,2.4845,2.52297,4633,4030,X,7981,1619,968,19231,1893,762238,10504.0,18.7262,60.0,0.0,417.0,309.0,0.0,1181.0,0.0,0.0,,,,,,,,,,,,,,,
2013,10,2.57808,2.55227,4791,3935,X,7709,1536,858,18829,1884,737736,10165.0,17.9144,70.0,0.0,330.0,217.0,0.0,1204.0,0.0,0.0,,,,,,,,,,,,,,,
2013,11,2.39237,2.43225,4480,3606,X,7065,1352,889,17392,1846,715059,9559.0,16.916,49.0,0.0,212.0,201.0,0.0,1155.0,0.0,0.0,,,,,,,,,,,,,,,
2013,12,2.06778,2.10851,3957,3191,X,6095,1270,741,15254,1825,723449,8647.0,15.913,36.0,0.0,179.0,144.0,0.0,1017.0,0.0,0.0,,,,,,,,,,,,,,,
2013,13,1.90281,1.94725,3830,2924,X,5204,1124,632,13714,1811,704276,7722.0,14.4522,41.0,0.0,124.0,98.0,0.0,853.0,0.0,0.0,,,,,,,,,,,,,,,
2013,14,1.65902,1.74859,3516,2677,X,4299,1106,675,12273,1769,701881,6782.0,13.9339,30.0,0.0,121.0,107.0,0.0,687.0,0.0,0.0,,,,,,,,,,,,,,,
2013,15,1.43006,1.49713,3110,2219,X,3929,957,603,10818,1742,722583,6198.0,10.8261,48.0,0.0,69.0,65.0,0.0,489.0,0.0,0.0,,,,,,,,,,,,,,,
2013,16,1.27757,1.32313,2707,1757,X,3509,724,491,9188,1732,694415,5575.0,8.75336,30.0,0.0,79.0,47.0,0.0,332.0,0.0,0.0,,,,,,,,,,,,,,,
2013,17,1.19009,1.22647,2588,1630,X,3364,582,425,8589,1711,700300,5095.0,7.67419,34.0,0.0,60.0,48.0,0.0,249.0,0.0,0.0,,,,,,,,,,,,,,,
2013,18,1.09556,1.19614,2439,1470,X,3142,565,370,7986,1675,667648,4919.0,6.5867,18.0,0.0,55.0,29.0,0.0,222.0,0.0,0.0,,,,,,,,,,,,,,,
2013,19,1.08589,1.19049,2422,1474,X,2877,570,361,7704,1630,647130,4473.0,5.41024,13.0,0.0,36.0,27.0,0.0,166.0,0.0,0.0,,,,,,,,,,,,,,,
2013,20,1.07343,1.17426,2431,1345,X,2583,565,393,7317,1582,623114,4102.0,4.46124,11.0,0.0,24.0,22.0,0.0,126.0,0.0,0.0,,,,,,,,,,,,,,,
2013,21,1.01677,1.13342,2230,1279,X,2219,493,368,6589,1489,581338,4097.0,4.36905,15.0,0.0,21.0,20.0,0.0,123.0,0.0,0.0,,,,,,,,,,,,,,,
2013,22,1.04847,1.14306,2109,1147,X,2094,483,357,6190,1486,541528,3587.0,4.20965,14.0,0.0,14.0,28.0,0.0,95.0,0.0,0.0,,,,,,,,,,,,,,,
2013,23,0.920349,1.00881,1983,1086,X,1779,460,330,5638,1421,558875,3576.0,3.85906,14.0,0.0,13.0,29.0,0.0,82.0,0.0,0.0,,,,,,,,,,,,,,,
2013,24,0.920779,1.02358,1969,1112,X,1713,468,277,5539,1419,541138,3254.0,3.93362,21.0,0.0,12.0,32.0,0.0,63.0,0.0,0.0,,,,,,,,,,,,,,,
2013,25,0.904333,1.00138,1877,1040,X,1766,489,302,5474,1405,546643,3227.0,3.99752,29.0,0.0,12.0,31.0,0.0,55.0,2.0,0.0,,,,,,,,,,,,,,,
2013,26,0.83057,0.909498,1703,947,X,1581,399,285,4915,1389,540408,2999.0,3.23441,34.0,0.0,5.0,24.0,0.0,28.0,6.0,0.0,,,,,,,,,,,,,,,
2013,27,0.862837,0.950042,1594,851,X,1489,321,251,4506,1357,474295,2579.0,3.25708,17.0,0.0,14.0,24.0,0.0,25.0,4.0,0.0,,,,,,,,,,,,,,,
2013,28,0.732182,0.829299,1576,862,X,1491,362,219,4510,1362,543833,2653.0,3.76932,23.0,0.0,30.0,33.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,
2013,29,0.724558,0.802109,1432,849,X,1405,315,185,4186,1341,521874,2504.0,2.95527,21.0,0.0,13.0,25.0,0.0,14.0,1.0,0.0,,,,,,,,,,,,,,,
2013,30,0.740848,0.806333,1416,800,X,1464,332,221,4233,1325,524969,2316.0,2.9361,20.0,0.0,11.0,26.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,
2013,31,0.726037,0.796937,1216,852,X,1284,350,184,3886,1290,487617,2549.0,3.49157,23.0,0.0,14.0,30.0,0.0,20.0,2.0,0.0,,,,,,,,,,,,,,,
2013,32,0.755639,0.779136,1367,870,X,1338,302,198,4075,1299,523015,2494.0,3.12751,28.0,0.0,11.0,27.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,
2013,33,0.761847,0.797653,1364,919,X,1366,331,188,4168,1276,522533,2304.0,2.77778,16.0,0.0,3.0,33.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,
2013,34,0.779896,0.825485,1331,892,X,1561,301,232,4317,1265,522965,2560.0,2.34375,12.0,0.0,4.0,40.0,0.0,3.0,1.0,0.0,,,,,,,,,,,,,,,
2013,35,0.899138,0.935469,1499,1014,X,1814,410,316,5053,1260,540157,3006.0,4.09182,42.0,0.0,4.0,66.0,0.0,10.0,1.0,0.0,,,,,,,,,,,,,,,
2013,36,0.999524,1.04345,1681,1137,X,2035,462,311,5626,1317,539175,3148.0,3.65311,25.0,0.0,6.0,71.0,0.0,13.0,0.0,0.0,,,,,,,,,,,,,,,
2013,37,1.0558,1.09107,1926,1217,X,2437,440,354,6374,1307,584196,3602.0,3.38701,49.0,0.0,7.0,59.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,
2013,38,1.0967,1.20108,2175,1350,X,2683,537,365,7110,1290,591969,3888.0,3.1893,38.0,0.0,8.0,56.0,0.0,22.0,0.0,0.0,,,,,,,,,,,,,,,
2013,39,1.24709,1.26179,2393,1500,X,2963,648,459,7963,1364,631088,4596.0,4.09051,55.0,0.0,11.0,102.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,,,,
2013,40,1.15746,1.13249,2974,1840,X,3769,638,456,9677,1960,854487,4911.0,3.95032,69.0,0.0,13.0,83.0,0.0,28.0,1.0,0.0,,,,,,,,,,,,,,,
2013,41,1.27184,1.21121,3276,1924,X,3925,762,533,10420,1990,860298,5808.0,3.94284,57.0,0.0,24.0,116.0,0.0,32.0,0.0,0.0,,,,,,,,,,,,,,,
2013,42,1.31623,1.25682,3483,2010,X,3880,785,500,10658,2018,848016,5801.0,3.18911,49.0,0.0,16.0,94.0,0.0,26.0,0.0,0.0,,,,,,,,,,,,,,,
2013,43,1.37444,1.37097,3930,2292,X,4484,816,514,12036,2027,877917,5886.0,3.53381,73.0,0.0,21.0,100.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,
2013,44,1.46781,1.42956,4045,2354,X,4642,930,531,12502,2028,874537,6316.0,4.63901,88.0,0.0,26.0,136.0,0.0,43.0,0.0,0.0,,,,,,,,,,,,,,,
2013,45,1.5834,1.53588,4434,2511,X,5062,953,538,13498,2017,878845,6945.0,5.75954,157.0,0.0,29.0,171.0,0.0,43.0,0.0,0.0,,,,,,,,,,,,,,,
2013,46,1.60253,1.60267,4643,2716,X,5000,990,578,13927,2054,868987,7203.0,7.19145,272.0,0.0,21.0,188.0,0.0,37.0,0.0,0.0,,,,,,,,,,,,,,,
2013,47,1.72344,1.73267,4835,3088,X,5579,1083,583,15168,2012,875411,7839.0,9.14657,425.0,0.0,22.0,213.0,0.0,57.0,0.0,0.0,,,,,,,,,,,,,,,
2013,48,2.11076,2.09858,4937,3027,X,4313,1059,639,13975,2042,665926,7433.0,12.0813,496.0,0.0,29.0,331.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,
2013,49,2.1708,2.21374,5549,4375,X,6579,1552,865,18920,2055,854664,10169.0,16.9043,1023.0,0.0,34.0,593.0,0.0,69.0,0.0,0.0,,,,,,,,,,,,,,,
2013,50,2.36971,2.41674,5501,4458,X,7046,1591,802,19398,2054,802651,10837.0,20.7899,1324.0,0.0,56.0,821.0,0.0,52.0,0.0,0.0,,,,,,,,,,,,,,,
2013,51,3.15997,3.03071,6555,6525,X,8406,2272,939,24697,2009,814891,14015.0,28.2198,2231.0,0.0,51.0,1606.0,0.0,67.0,0.0,0.0,,,,,,,,,,,,,,,
2013,52,4.59053,4.38724,7814,7499,X,7485,2874,1316,26988,2007,615148,15748.0,31.0706,3004.0,0.0,47.0,1749.0,0.0,93.0,0.0,0.0,,,,,,,,,,,,,,,
2014,1,4.28195,4.2112,7488,9135,X,6726,3555,1750,28654,2033,680424,17779.0,29.1749,3477.0,0.0,84.0,1538.0,0.0,88.0,0.0,0.0,,,,,,,,,,,,,,,
2014,2,3.56288,3.46492,6233,8846,X,7881,3565,1622,28147,2059,812343,18253.0,27.705,3544.0,0.0,106.0,1316.0,0.0,91.0,0.0,0.0,,,,,,,,,,,,,,,
2014,3,3.36378,3.31698,6007,8091,X,9517,3149,1606,28370,2049,855297,17480.0,26.7735,3263.0,0.0,126.0,1160.0,0.0,131.0,0.0,0.0,,,,,,,,,,,,,,,
2014,4,3.39659,3.2407,5878,6818,X,8858,2616,1332,25502,2062,786928,16468.0,24.3017,2643.0,0.0,132.0,1042.0,0.0,185.0,0.0,0.0,,,,,,,,,,,,,,,
2014,5,3.11922,2.88598,5133,6031,X,8714,2403,1203,23484,2051,813726,14618.0,20.4542,1945.0,0.0,94.0,776.0,0.0,175.0,0.0,0.0,,,,,,,,,,,,,,,
2014,6,2.83572,2.62172,4729,5278,X,7711,2242,1125,21085,2051,804244,12995.0,19.0612,1571.0,0.0,130.0,557.0,0.0,219.0,0.0,0.0,,,,,,,,,,,,,,,
2014,7,2.48484,2.34067,4210,4470,X,6717,1829,969,18195,2018,777340,11892.0,16.406,1133.0,0.0,102.0,489.0,0.0,227.0,0.0,0.0,,,,,,,,,,,,,,,
2014,8,2.2741,2.12059,4250,4306,X,6121,1684,873,17234,2025,812700,11127.0,13.6425,840.0,0.0,93.0,337.0,0.0,248.0,0.0,0.0,,,,,,,,,,,,,,,
2014,9,2.07244,1.91094,3953,3691,X,5875,1505,890,15914,1978,832786,10252.0,11.8806,581.0,0.0,102.0,261.0,0.0,274.0,0.0,0.0,,,,,,,,,,,,,,,
2014,10,1.98207,1.9023,3775,3472,X,5575,1430,792,15044,1944,790831,9441.0,10.8357,413.0,0.0,102.0,207.0,0.0,301.0,0.0,0.0,,,,,,,,,,,,,,,
2014,11,1.82441,1.76619,3616,3210,X,5022,1360,816,14024,1904,794024,8922.0,11.0513,351.0,0.0,138.0,163.0,0.0,334.0,0.0,0.0,,,,,,,,,,,,,,,
2014,12,1.82036,1.85791,3798,3285,X,5611,1422,810,14926,1922,803374,8216.0,12.5365,212.0,0.0,164.0,190.0,0.0,464.0,0.0,0.0,,,,,,,,,,,,,,,
2014,13,1.75391,1.82094,3523,3256,X,5812,1298,772,14661,1887,805133,7905.0,13.3207,156.0,0.0,184.0,188.0,0.0,525.0,0.0,0.0,,,,,,,,,,,,,,,
2014,14,1.74542,1.83453,3582,3153,X,5659,1436,807,14637,1866,797863,7531.0,14.5133,116.0,0.0,236.0,146.0,0.0,595.0,0.0,0.0,,,,,,,,,,,,,,,
2014,15,1.67236,1.75446,3574,2943,X,5587,1316,786,14206,1845,809707,7179.0,14.9603,55.0,0.0,227.0,168.0,0.0,624.0,0.0,0.0,,,,,,,,,,,,,,,
2014,16,1.51659,1.51636,3130,2516,X,4279,1088,710,11723,1810,773101,6648.0,13.7184,36.0,0.0,222.0,138.0,0.0,516.0,0.0,0.0,,,,,,,,,,,,,,,
2014,17,1.44778,1.40334,2846,2504,X,3770,1036,658,10814,1771,770592,6317.0,13.0442,35.0,0.0,191.0,129.0,0.0,469.0,0.0,0.0,,,,,,,,,,,,,,,
2014,18,1.29028,1.2593,2501,2084,X,3591,913,559,9648,1746,766139,5865.0,12.6513,13.0,0.0,151.0,131.0,0.0,447.0,0.0,0.0,,,,,,,,,,,,,,,
2014,19,1.37388,1.32482,2789,2009,X,3615,834,528,9775,1714,737834,5436.0,10.9823,9.0,0.0,130.0,104.0,0.0,354.0,0.0,0.0,,,,,,,,,,,,,,,
2014,20,1.34208,1.27576,2544,1876,X,3256,825,532,9033,1660,708049,5315.0,10.3669,8.0,0.0,119.0,102.0,0.0,322.0,0.0,0.0,,,,,,,,,,,,,,,
2014,21,1.34563,1.29483,2733,1742,X,3068,771,483,8797,1570,679395,4833.0,8.42127,4.0,0.0,105.0,62.0,0.0,236.0,0.0,0.0,,,,,,,,,,,,,,,
2014,22,1.21291,1.2261,2528,1542,X,2459,625,504,7658,1554,624582,4757.0,8.89216,3.0,0.0,115.0,80.0,0.0,225.0,0.0,0.0,,,,,,,,,,,,,,,
2014,23,1.19291,1.14538,2383,1492,X,2349,607,398,7229,1461,631143,4310.0,7.21578,3.0,0.0,97.0,51.0,0.0,160.0,0.0,0.0,,,,,,,,,,,,,,,
2014,24,1.14146,1.0678,2227,1413,X,2181,561,401,6783,1461,635233,4140.0,7.10145,3.0,0.0,101.0,50.0,0.0,140.0,0.0,0.0,,,,,,,,,,,,,,,
2014,25,1.06503,1.07269,2159,1285,X,2009,528,388,6369,1392,593740,3877.0,5.88084,3.0,0.0,69.0,43.0,0.0,113.0,0.0,0.0,,,,,,,,,,,,,,,
2014,26,1.12669,1.01298,2049,1235,X,1917,509,328,6038,1411,596063,3434.0,5.06698,1.0,0.0,45.0,28.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,
2014,27,0.947353,0.994705,1865,1075,X,1688,416,308,5352,1388,538049,3144.0,5.02545,2.0,0.0,47.0,26.0,0.0,83.0,0.0,0.0,,,,,,,,,,,,,,,
2014,28,0.944187,0.880862,1758,1122,X,1623,441,351,5295,1394,601116,3057.0,5.00491,3.0,0.0,55.0,29.0,0.0,66.0,0.0,0.0,,,,,,,,,,,,,,,
2014,29,0.934822,0.858173,1582,1116,X,1621,403,361,5083,1376,592305,3188.0,3.79548,0.0,0.0,41.0,19.0,0.0,61.0,0.0,0.0,,,,,,,,,,,,,,,
2014,30,0.81736,0.805152,1455,1128,X,1450,398,334,4765,1372,591814,3127.0,3.74161,2.0,0.0,37.0,28.0,0.0,50.0,0.0,0.0,,,,,,,,,,,,,,,
2014,31,0.852792,0.818781,1450,1094,X,1655,417,326,4942,1378,603580,2939.0,3.64069,2.0,0.0,53.0,25.0,0.0,27.0,0.0,0.0,,,,,,,,,,,,,,,
2014,32,0.746994,0.783735,1460,1074,X,1528,409,273,4744,1382,605307,2973.0,2.95997,5.0,0.0,44.0,15.0,0.0,23.0,1.0,0.0,,,,,,,,,,,,,,,
2014,33,0.761098,0.848703,1528,1107,X,1631,403,311,4980,1369,586778,3270.0,3.42508,1.0,0.0,54.0,21.0,0.0,36.0,0.0,0.0,,,,,,,,,,,,,,,
2014,34,0.767627,0.834146,1569,1196,X,1813,412,315,5305,1371,635980,3339.0,3.2944,3.0,0.0,45.0,19.0,0.0,42.0,1.0,0.0,,,,,,,,,,,,,,,
2014,35,0.862176,0.905981,1684,1223,X,2184,401,307,5799,1353,640080,3973.0,3.42311,6.0,0.0,62.0,26.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,
2014,36,0.984907,1.04506,1753,1284,X,2258,453,302,6050,1352,578913,4227.0,2.76792,7.0,0.0,44.0,32.0,0.0,34.0,0.0,0.0,,,,,,,,,,,,,,,
2014,37,1.16287,1.16816,2300,1550,X,3316,568,396,8130,1401,695966,5324.0,2.46056,1.0,0.0,66.0,33.0,0.0,31.0,0.0,0.0,,,,,,,,,,,,,,,
2014,38,1.22731,1.27649,2535,1705,X,3650,605,393,8888,1405,696282,5681.0,3.01003,6.0,0.0,81.0,31.0,0.0,53.0,0.0,0.0,,,,,,,,,,,,,,,
2014,39,1.2071,1.29758,2522,1820,X,3447,657,428,8874,1407,683887,5905.0,3.4547,1.0,0.0,87.0,51.0,0.0,65.0,0.0,0.0,,,,,,,,,,,,,,,
2014,40,1.16191,1.20612,2958,1959,X,3994,712,527,10150,1937,841540,9567.0,3.22985,2.0,0.0,100.0,97.0,0.0,110.0,0.0,0.0,,,,,,,,,,,,,,,
2014,41,1.30905,1.32485,3055,2116,X,4437,821,548,10977,1960,828544,11036.0,3.97789,5.0,0.0,125.0,149.0,0.0,160.0,0.0,0.0,,,,,,,,,,,,,,,
2014,42,1.37072,1.41192,3442,2321,X,4728,870,580,11941,2000,845727,11729.0,4.97911,7.0,0.0,226.0,186.0,0.0,164.0,1.0,0.0,,,,,,,,,,,,,,,
2014,43,1.43373,1.42547,3455,2459,X,4955,892,531,12292,2008,862314,11385.0,4.77822,5.0,0.0,212.0,200.0,0.0,127.0,0.0,0.0,,,,,,,,,,,,,,,
2014,44,1.42791,1.43909,3632,2242,X,5102,807,530,12313,2053,855608,11531.0,6.30474,4.0,0.0,295.0,292.0,0.0,136.0,0.0,0.0,,,,,,,,,,,,,,,
2014,45,1.61605,1.61532,4277,2349,X,5799,863,565,13853,2058,857601,12918.0,8.94875,6.0,0.0,506.0,489.0,0.0,155.0,0.0,0.0,,,,,,,,,,,,,,,
2014,46,1.65976,1.66473,4424,2323,X,5816,911,588,14062,1997,844700,13777.0,10.2853,8.0,0.0,633.0,629.0,0.0,147.0,0.0,0.0,,,,,,,,,,,,,,,
2014,47,2.05459,2.0058,4740,2921,X,7322,1049,642,16674,2058,831289,16166.0,14.8645,5.0,0.0,1002.0,1233.0,0.0,163.0,0.0,0.0,,,,,,,,,,,,,,,
2014,48,2.53541,2.62227,5432,3277,X,6848,1165,880,17602,2067,671251,18504.0,19.585,8.0,0.0,1538.0,1878.0,0.0,200.0,0.0,0.0,,,,,,,,,,,,,,,
2014,49,2.54253,2.60749,6185,4623,X,9106,1767,1224,22905,2097,878430,23068.0,23.1056,13.0,0.0,2585.0,2483.0,0.0,249.0,0.0,0.0,,,,,,,,,,,,,,,
2014,50,3.60563,3.4178,7424,5287,X,13050,1970,1441,29172,2069,853532,29223.0,28.0293,6.0,0.0,3823.0,4047.0,0.0,315.0,0.0,0.0,,,,,,,,,,,,,,,
2014,51,4.90976,4.46555,9270,6920,X,16418,2671,2103,37382,2016,837119,37114.0,30.9048,4.0,0.0,4978.0,6163.0,0.0,325.0,0.0,0.0,,,,,,,,,,,,,,,
2014,52,5.98221,6.11497,10363,8982,X,13951,3718,3519,40533,1984,662849,42518.0,32.4521,10.0,0.0,5549.0,7847.0,0.0,392.0,0.0,0.0,,,,,,,,,,,,,,,
2014,53,5.47421,5.30979,9732,9348,X,9406,4288,4117,36891,1983,694773,41550.0,27.3742,10.0,0.0,5260.0,5695.0,0.0,409.0,0.0,0.0,,,,,,,,,,,,,,,
2015,1,4.21374,4.07898,7160,8072,X,9589,3614,3048,31483,1958,771835,38508.0,24.0106,11.0,0.0,4908.0,3955.0,0.0,372.0,0.0,0.0,,,,,,,,,,,,,,,
2015,2,4.21022,3.93762,7044,6946,X,11966,2909,2339,31204,1971,792459,35598.0,24.2935,9.0,0.0,4586.0,3580.0,0.0,473.0,0.0,0.0,,,,,,,,,,,,,,,
2015,3,4.25968,4.15076,7840,6451,X,13949,2951,2030,33221,1966,800359,34194.0,23.3462,4.0,0.0,3918.0,3513.0,0.0,548.0,0.0,0.0,,,,,,,,,,,,,,,
2015,4,3.97761,3.87899,7118,5844,X,13159,2585,1915,30621,1955,789407,32003.0,21.5011,11.0,0.0,3475.0,2789.0,0.0,606.0,0.0,0.0,,,,,,,,,,,,,,,
2015,5,3.63443,3.45794,6656,5380,X,12093,2368,1654,28151,1950,814097,29581.0,19.0054,10.0,0.0,2719.0,2170.0,0.0,723.0,0.0,0.0,,,,,,,,,,,,,,,
2015,6,3.26527,3.06359,6429,4884,X,10328,2072,1505,25218,1917,823153,26994.0,15.5479,7.0,0.0,1746.0,1575.0,0.0,869.0,0.0,0.0,,,,,,,,,,,,,,,
2015,7,2.93083,2.82646,5537,4295,X,8164,1842,1271,21109,1907,746836,24293.0,13.8723,10.0,0.0,1242.0,1108.0,0.0,1010.0,0.0,0.0,,,,,,,,,,,,,,,
2015,8,2.54474,2.3599,4823,4061,X,7280,1765,1249,19178,1934,812660,22294.0,12.7344,18.0,0.0,954.0,740.0,0.0,1127.0,0.0,0.0,,,,,,,,,,,,,,,
2015,9,2.47227,2.33472,4639,3914,X,7116,1696,1076,18441,1912,789858,20420.0,13.1685,5.0,0.0,774.0,558.0,0.0,1352.0,0.0,0.0,,,,,,,,,,,,,,,
2015,10,2.35665,2.21286,4710,3654,X,6748,1654,1067,17833,1907,805881,19845.0,12.7337,8.0,0.0,458.0,405.0,0.0,1656.0,0.0,0.0,,,,,,,,,,,,,,,
2015,11,2.17008,2.07619,4559,3482,X,6084,1573,997,16695,1883,804117,18419.0,11.9931,2.0,0.0,340.0,302.0,0.0,1565.0,0.0,0.0,,,,,,,,,,,,,,,
2015,12,2.04297,2.01267,4418,3284,X,6003,1486,931,16122,1848,801027,16980.0,11.2485,7.0,0.0,227.0,197.0,0.0,1479.0,0.0,0.0,,,,,,,,,,,,,,,
2015,13,1.954,1.94192,4174,2968,X,5623,1321,889,14975,1819,771143,15125.0,11.0281,4.0,0.0,168.0,119.0,0.0,1377.0,0.0,0.0,,,,,,,,,,,,,,,
2015,14,1.72287,1.74809,3903,2931,X,4634,1387,878,13733,1820,785602,14743.0,9.99797,8.0,0.0,87.0,107.0,0.0,1272.0,0.0,0.0,,,,,,,,,,,,,,,
2015,15,1.53694,1.50367,3448,2448,X,4214,1160,774,12044,1813,800974,13389.0,8.41736,13.0,0.0,66.0,79.0,0.0,969.0,0.0,0.0,,,,,,,,,,,,,,,
2015,16,1.38283,1.43494,3182,2052,X,4011,975,640,10860,1768,756827,11873.0,6.51057,2.0,0.0,48.0,40.0,0.0,683.0,0.0,0.0,,,,,,,,,,,,,,,
2015,17,1.46265,1.45673,3203,2122,X,4280,888,602,11095,1753,761638,10770.0,5.66388,4.0,0.0,26.0,36.0,0.0,544.0,0.0,0.0,,,,,,,,,,,,,,,
2015,18,1.38934,1.42836,3106,2074,X,4079,846,589,10694,1735,748690,9784.0,5.38635,2.0,0.0,12.0,19.0,0.0,494.0,0.0,0.0,,,,,,,,,,,,,,,
2015,19,1.3468,1.35297,2805,1810,X,3641,813,602,9671,1688,714799,9188.0,4.17936,2.0,0.0,16.0,26.0,0.0,340.0,0.0,0.0,,,,,,,,,,,,,,,
2015,20,1.25452,1.33093,2754,1768,X,3296,736,470,9024,1622,678023,8412.0,3.66144,1.0,0.0,21.0,19.0,0.0,267.0,0.0,0.0,,,,,,,,,,,,,,,
2015,21,1.21636,1.28422,2593,1461,X,2714,652,493,7913,1579,616171,7748.0,2.91688,1.0,0.0,20.0,21.0,0.0,184.0,0.0,0.0,,,,,,,,,,,,,,,
2015,22,1.16734,1.13889,2211,1334,X,2345,594,462,6946,1505,609891,6993.0,2.7742,0.0,0.0,20.0,22.0,0.0,152.0,0.0,0.0,,,,,,,,,,,,,,,
2015,23,1.04654,1.10343,2109,1320,X,2284,575,456,6744,1455,611184,6725.0,2.64684,1.0,0.0,20.0,28.0,0.0,129.0,0.0,0.0,,,,,,,,,,,,,,,
