YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,TOTAL SPECIMENS,TOTAL B,TOTAL A
2019,46,2.63245,2.64431,11446,10643,13671,1968,37728,2976,1426760,33647,2018,888
2019,47,2.91944,2.97548,12714,12237,17049,2148,44148,2971,1483729,39305,3187,1412
2019,48,3.41066,3.44787,14389,12345,14717,2366,43817,2971,1270842,37757,3444,1623
2019,49,3.2622,3.31577,13839,15872,16389,2777,48877,2977,1474075,45188,4327,2108
2019,50,3.94308,3.86928,14728,16936,21877,2903,56444,2947,1458774,48415,6230,2897
2019,51,5.06529,5.02757,17999,21059,29177,3349,71584,2913,1423829,58494,9981,4716
2019,52,7.06161,7.15315,24097,32255,34004,5401,95757,2905,1338669,68238,12962,7305
2020,1,5.91974,6.22926,21564,36858,23383,6876,88681,2957,1423620,69417,11151,7053
2020,2,4.94176,5.06974,15547,31827,22747,5464,75585,2987,1490905,65248,9316,7567
2020,3,5.33174,5.35782,16587,28774,29657,4728,79746,2983,1488404,65248,9528,9439
2020,4,6.08106,6.0261,18558,31628,35216,4670,90072,2984,1494697,69502,10165,11363
2020,5,6.74724,6.87271,20299,38416,44117,5475,108307,2984,1575900,78348,11061,14610
2020,6,6.7998,7.08261,20270,39826,45491,5702,111289,2994,1571300,77533,9955,15470
2020,7,6.11292,6.22068,17393,35659,36909,5457,95418,2958,1533883,74292,8214,15618
2020,8,5.55671,5.62148,15233,31129,28328,5142,79832,2909,1420123,69556,6497,14661
2020,9,5.12279,5.10226,13817,30398,25487,5107,74809,2934,1466192,66399,4966,13493
2020,10,5.26652,5.28928,13888,32797,26396,5698,78779,2901,1489410,68305,3870,12800
2020,11,5.67081,6.29229,14149,40984,27752,6686,89571,2836,1423503,78031,2983,10341
2020,12,6.38029,7.35285,10790,43296,17512,6986,78584,2798,1068755,75955,1480,4628
2020,13,4.91692,6.22687,5129,33233,8322,6458,53142,2727,853431,46904,336,874
2020,14,3.78625,4.82995,2359,23660,4852,5380,36251,2684,750546,32317,134,238
2020,15,2.80122,3.47366,1496,16038,3426,4014,24974,2686,718953,20596,50,106
2020,16,2.12879,2.57382,1068,11605,2666,2926,18265,2666,709645,15330,37,77
2020,17,1.73315,2.02032,926,9628,2317,2293,15164,2652,750576,13648,12,46
2020,18,1.40932,1.62094,864,7959,2098,1896,12817,2624,790715,11018,11,43
2020,19,1.18336,1.35262,729,6826,1889,1622,11066,2611,818113,9552,17,41
2020,20,1.11451,1.23819,788,6283,1960,1449,10480,2601,846400,8532,13,38
2020,21,1.00534,1.07598,1224,6523,2402,1586,11735,2971,1090638,8078,8,9
2020,22,0.88827,0.885843,805,5450,1898,1461,9614,2950,1085294,6587,4,10
2020,23,0.814062,0.819928,802,5145,1969,1409,9325,2931,1137295,6543,14,9
2020,24,0.836751,0.814575,881,5180,2141,1378,9580,2902,1176074,6069,12,10
2020,25,0.928456,0.950979,1006,6710,2679,1471,11866,2935,1247767,5648,8,12
2020,26,1.14217,1.20306,1216,8890,3491,1902,15499,2896,1288294,5882,7,12
2020,27,1.27401,1.38424,1395,10255,3970,2223,17843,2897,1289006,6459,5,9
2020,28,1.34951,1.47311,1545,11775,4094,2632,20046,2918,1360798,6587,6,7
2020,29,1.34471,1.43761,1658,11091,4075,2436,19260,2894,1339726,6434,12,11
2020,30,1.22153,1.21898,1634,9194,3560,2145,16533,2953,1356301,6302,4,7
2020,31,1.15258,1.15067,1609,8304,3497,2114,15524,2992,1349125,6314,5,3
2020,32,1.0626,1.05662,1570,7338,3271,1938,14117,2956,1336052,6516,4,7
2020,33,0.979884,0.981699,1592,6676,3167,1758,13193,2978,1343895,6253,5,4
2020,34,0.969202,0.961833,1804,6199,3283,1666,12952,2930,1346595,6459,8,6
2020,35,1.00022,0.970543,1866,5853,3951,1489,13159,2967,1355839,8800,13,7
2020,36,0.920817,0.919002,1759,5469,3609,1479,12316,2921,1340149,9120,7,9
2020,37,1.0355,0.978032,1999,5768,3822,1446,13035,2915,1332779,7218,6,8
2020,38,0.974333,0.955677,2070,5864,3628,1487,13049,2943,1365420,8300,18,15
2020,39,1.06462,1.03845,2286,6356,4366,1578,14586,2941,1404590,11820,9,12
2020,40,1.09211,1.08024,2454,7453,4715,1844,16466,3246,1524289,23825,23,22
2020,41,1.21201,1.19451,2558,9027,5239,2320,19144,3318,1602667,27162,34,38
2020,42,1.11151,1.09796,2313,8208,4613,2101,17235,3301,1569727,26512,31,32
2020,43,1.18662,1.15393,2454,8671,4834,2174,18133,3330,1571417,32355,25,34
2020,44,1.25262,1.18924,2512,8834,4916,2292,18554,3421,1560158,40976,35,30
2020,45,1.44427,1.33759,2726,10366,5825,2453,21370,3425,1597645,53687,34,38
2020,46,1.48969,1.37845,2776,11405,5544,2873,22598,3391,1639379,60672,50,45
2020,47,1.56064,1.43236,2692,11780,5342,2895,22709,3334,1585429,58002,58,37
2020,48,1.61944,1.49959,2484,11053,4584,3192,21313,3333,1421255,46506,39,27
2020,49,1.57347,1.44967,2597,11658,4861,3135,22251,3339,1534905,60210,74,36
2020,50,1.51939,1.42617,2504,11586,4692,3321,22103,3358,1549810,58278,79,40
2020,51,1.50599,1.39797,2482,10965,4282,3145,20874,3299,1493163,56096,85,41
2020,52,1.55485,1.45725,2323,10545,3564,3404,19836,3301,1361197,48785,69,36
2020,53,1.58903,1.53781,2583,12239,3933,3668,22423,3280,1458113,51753,76,43
2021,1,1.47519,1.4348,2414,12335,4549,3413,22711,3316,1582870,62535,99,36
2021,2,1.28752,1.2606,2297,9916,3975,2830,19018,3278,1508647,57507,52,30
2021,3,1.25172,1.21098,2566,9186,4056,2542,18350,3315,1515305,52902,63,24
2021,4,1.10177,1.12283,2558,8148,3953,2237,16896,3324,1504764,49673,51,15
2021,5,1.16565,1.08237,2636,7520,4015,1927,16098,3295,1487296,52853,56,25
2021,6,1.00609,0.975086,2552,6225,3730,1572,14079,3246,1443873,51235,37,13
2021,7,0.986101,0.907555,2318,5626,3144,1503,12591,3256,1387354,45839,24,22
2021,8,0.864388,0.860857,2543,5739,3541,1521,13344,3276,1550083,50937,30,20
2021,9,0.828056,0.842356,2771,5342,3540,1347,13000,3278,1543291,48995,17,16
2021,10,0.882103,0.902897,3218,5682,3806,1371,14077,3284,1559093,51129,23,17
2021,11,0.908033,0.939382,3514,5845,3856,1359,14574,3227,1551445,49302,21,31
2021,12,0.947577,0.96011,3817,6268,3915,1354,15354,3201,1599192,50703,17,14
2021,13,0.975225,0.998141,4116,6523,4089,1265,15993,3257,1602279,45775,10,18
2021,14,1.06101,1.07796,4731,7329,4685,1355,18100,3277,1679101,45671,14,11
2021,15,1.08091,1.1089,5227,7648,4907,1383,19165,3282,1728295,45781,15,13
2021,16,1.10326,1.1502,5763,6998,5093,1451,19305,3248,1678407,42965,17,12
2021,17,1.13361,1.1834,6326,6852,5503,1418,20099,3256,1698411,44048,10,17
2021,18,1.14992,1.20915,6822,6419,5401,1288,19930,3227,1648268,40979,16,10
2021,19,1.19092,1.25462,7365,6203,5491,1308,20367,3214,1623366,38431,13,17
2021,20,1.24677,1.26333,8352,6163,5414,1333,21262,3193,1683010,38481,25,24
2021,21,1.14504,1.19095,7953,5580,4967,1175,19675,3141,1652047,33444,23,14
2021,22,1.18454,1.25187,8502,5547,4854,1240,20143,3140,1609033,30684,16,10
2021,23,1.12943,1.14521,8096,5219,4645,1222,19182,3110,1674977,30885,18,10
2021,24,1.18866,1.18174,8503,5293,4594,1189,19579,3068,1656791,30011,12,18
2021,25,1.21202,1.21001,8514,5466,4609,1301,19890,3057,1643793,28656,18,13
2021,26,1.21342,1.21283,8369,5675,4757,1291,20092,3055,1656615,30037,13,4
2021,27,1.26676,1.32905,8719,6835,5309,1508,22371,3055,1683237,31751,10,9
2021,28,1.38728,1.44269,9193,8428,5930,1710,25261,3067,1750965,35189,19,17
2021,29,1.6475,1.70926,10371,10855,7170,2149,30545,3067,1787028,36268,13,7
2021,30,1.80199,1.91065,11132,12863,8572,2628,35195,3050,1842048,39541,12,14
2021,31,1.94952,2.05206,11102,14871,8900,2883,37756,3050,1839909,42408,18,19
2021,32,2.03548,2.15548,11264,15781,10105,2917,40067,3042,1858843,51293,11,12
2021,33,2.1918,2.30581,11801,15752,12275,2893,42721,3029,1852756,55198,11,19
2021,34,2.23897,2.30752,11982,14721,13529,2826,43058,3028,1865986,64227,14,19
2021,35,2.26643,2.25253,11745,13443,13053,2623,40864,3027,1814136,66096,15,25
2021,36,2.21298,2.21275,11705,12821,12250,2645,39421,3021,1781535,57876,10,17
2021,37,2.045,2.00464,11248,11063,11578,2304,36193,3059,1805463,64719,18,21
2021,38,1.90124,1.93759,10916,9618,11380,2062,33976,3037,1753523,60515,17,43
2021,39,1.8442,1.84367,10133,7942,10040,1834,29949,2877,1624427,62328,26,69
2021,40,2.04946,1.96951,13140,10667,13154,2574,39535,3501,2007349,69405,44,133
2021,41,1.95317,1.90695,13072,10095,11985,2486,37638,3510,1973726,65563,42,120
2021,42,1.92693,1.86187,12500,9401,11458,2355,35714,3474,1918176,73707,46,81
2021,43,1.97792,1.89376,12859,9530,11888,2362,36639,3509,1934723,76873,44,156
2021,44,2.14051,2.08777,13304,9898,14454,2374,40030,3515,1917361,81250,42,318
2021,45,2.26691,2.22941,14565,11028,15840,2730,44163,3530,1980931,86362,40,570
2021,46,2.41002,2.35687,14740,12162,17358,2816,47076,3526,1997393,96876,55,1218
2021,47,2.51362,2.45867,14918,11902,13401,3103,43324,3519,1762089,88510,45,1872
2021,48,2.56387,2.56351,15167,16197,17353,4012,52729,3545,2056903,110790,78,3368
2021,49,2.74219,2.71846,14971,16236,19971,3891,55069,3544,2025745,127744,54,5106
2021,50,3.1546,3.09823,16287,18847,23450,3961,62545,3518,2018736,141001,65,8094
2021,51,4.007,4.07867,18515,30330,25073,5307,79225,3496,1942424,160092,81,8549
2021,52,4.89397,5.06901,24109,51812,28952,8989,113862,3455,2246237,190746,115,7610
2022,1,4.29914,4.28066,17044,43541,24738,7939,93262,3487,2178681,217213,76,4764
2022,2,3.50099,3.41579,12223,30565,20214,6181,69183,3499,2025389,196108,74,3628
2022,3,2.77457,2.67796,9492,21191,13268,4547,48498,3503,1811003,156688,73,2921
2022,4,2.05464,1.97776,7309,14459,9526,3516,34810,3485,1760073,128007,53,2314
2022,5,1.66744,1.56091,6082,9449,7748,2552,25831,3415,1654872,96589,45,2078
2022,6,1.43558,1.34542,6395,7571,7610,2155,23731,3474,1763832,91492,49,2490
2022,7,1.48076,1.37085,6917,6728,8500,1801,23946,3474,1746795,85820,67,3096
2022,8,1.46137,1.37026,7057,6454,8330,1768,23609,3472,1722955,79283,35,3312
2022,9,1.57063,1.42301,7423,6872,9830,1676,25801,3470,1813130,78760,46,4224
2022,10,1.69692,1.54683,8210,7011,11085,1771,28077,3485,1815133,77982,55,4804
2022,11,1.83274,1.67881,9042,8116,12124,2077,31359,3454,1867926,76472,52,5559
2022,12,1.88031,1.73443,9302,8307,12648,2166,32423,3449,1869370,80961,37,6184
2022,13,1.99637,1.85462,9613,9143,13660,2406,34822,3443,1877580,80235,117,6344
2022,14,2.10974,1.99404,10562,9845,15187,2550,38144,3453,1912899,84014,36,7371
2022,15,2.18573,2.12964,11336,10706,16095,2829,40966,3446,1923613,83426,30,7652
2022,16,2.21825,2.1833,11734,11487,15748,3117,42086,3457,1927635,86069,55,7134
2022,17,2.31926,2.21509,12070,11696,16372,3282,43420,3426,1960190,91755,44,7033
2022,18,2.38743,2.4143,12835,13010,18631,3323,47799,3394,1979830,95357,52,7538
2022,19,2.5726,2.60892,14243,13978,19989,3815,52025,3376,1994121,99961,66,6904
2022,20,2.46368,2.60434,15055,14445,20746,3835,54081,3414,2076569,100402,28,5835
2022,21,2.39323,2.66831,14561,14177,19982,3665,52385,3351,1963229,97945,40,5383
2022,22,2.42307,2.64646,15809,14644,17507,3903,51863,3345,1959711,92315,47,4359
2022,23,2.15926,2.29329,14154,13595,13726,3765,45240,3342,1972714,90143,36,2875
2022,24,1.98659,2.0741,12858,12606,11205,3581,40250,3302,1940597,85377,45,1953
2022,25,1.87626,1.91807,11865,12412,9933,3620,37830,3355,1972297,83599,41,1281
2022,26,1.80173,1.80208,11066,11527,8513,3460,34566,3237,1918113,83640,38,882
2022,27,1.81325,1.79307,10580,12077,8593,3733,34983,3345,1951013,82859,31,690
2022,28,1.67273,1.66869,9525,11870,8111,3505,33011,3313,1978256,81660,51,564
2022,29,1.65436,1.64913,9361,11702,8116,3432,32611,3313,1977461,83348,42,400
2022,30,1.66503,1.64799,9153,11541,7859,3487,32040,3289,1944189,79396,34,314
2022,31,1.52846,1.5292,8659,10399,7476,3107,29641,3305,1938338,73604,31,301
2022,32,1.51766,1.51741,8329,9620,7813,2880,28642,3198,1887562,67559,29,316
2022,33,1.59458,1.61916,9479,9478,9934,2681,31572,3293,1949894,74372,36,303
2022,34,1.82581,1.81145,10792,9809,12593,2593,35787,3280,1975601,76105,43,395
2022,35,1.9377,1.89564,11524,9650,13887,2452,37513,3260,1978914,76468,39,422
2022,36,2.00147,1.94934,12548,9679,13475,2632,38334,3290,1966513,71329,22,520
2022,37,2.03389,1.97433,13405,9369,14610,2454,39838,3322,2017799,73898,42,584
2022,38,2.27821,2.19998,15939,9582,16713,2492,44726,3334,2033022,78755,75,912
2022,39,2.35649,2.29832,17080,9740,16825,2676,46321,3353,2015431,76858,87,1423
2022,40,2.61257,2.59379,18503,14812,20141,3862,57318,3684,2209814,87378,113,2281
2022,41,3.00763,2.85133,20623,15913,22779,4073,63388,3720,2223106,96578,96,3414
2022,42,3.31975,3.31688,23713,19022,28368,4512,75615,3726,2279700,104832,118,5677
2022,43,4.3682,4.4466,32012,26623,45003,5858,109496,3788,2462467,122300,118,10328
2022,44,5.42144,5.54702,37474,33929,61015,6829,139247,3776,2510305,143938,154,18361
2022,45,5.73522,5.67263,38651,36732,57053,7619,140055,3793,2468962,153634,191,23048
2022,46,5.91793,5.73531,34849,38843,55229,8498,137419,3777,2396019,169233,195,31089
2022,47,7.42531,7.37142,39539,50033,62925,12439,164936,3765,2237505,167755,182,43266
2022,48,7.21822,7.24012,38495,66668,63623,16887,185673,3767,2564503,204193,176,52228
2022,49,6.87034,6.82928,32316,57335,62563,15034,167248,3750,2448985,194313,214,50873
2022,50,6.29772,6.46231,28976,53513,55613,13570,151672,3751,2347026,184276,221,44886
2022,51,6.00293,6.1412,25500,49151,41624,13703,129978,3715,2116491,160849,152,33444
2022,52,5.33838,5.46656,22891,46935,27251,15454,112531,3703,2058533,146862,180,22057
2023,1,3.93482,4.07732,16651,41211,21006,13166,92034,3740,2257219,129706,167,11715
2023,2,2.94564,3.05773,12231,29047,18061,8381,67720,3737,2214718,117524,170,5698
2023,3,2.63811,2.70671,11720,22844,16915,6291,57770,3730,2134322,114284,174,3582
2023,4,2.62522,2.67225,12170,22028,18680,5353,58231,3716,2179097,106389,179,2271
2023,5,2.58477,2.68591,12686,21619,19751,5270,59326,3734,2208786,103324,220,1689
2023,6,2.59148,2.70465,13271,22390,20964,5633,62258,3735,2301891,108042,296,1383
2023,7,2.5701,2.6371,13127,21318,19818,5402,59665,3695,2262519,103307,290,952
2023,8,2.52707,2.58651,13478,19934,18410,5401,57223,3719,2212367,99369,237,863
2023,9,2.4046,2.44348,12693,19618,18281,5090,55682,3725,2278801,97763,263,750
2023,10,2.3571,2.40445,12840,18744,18388,4714,54686,3722,2274369,93282,329,736
2023,11,2.3545,2.43524,13086,18562,17814,4801,54263,3713,2228243,90493,298,585
2023,12,2.31096,2.41343,13043,18971,18685,4695,55394,3665,2295244,88452,353,586
2023,13,2.25771,2.34891,12413,18213,18078,4638,53342,3688,2270922,81788,407,470
2023,14,2.12953,2.20628,11586,16759,15673,4337,48355,3680,2191695,77565,416,496
2023,15,2.01047,2.0726,11151,16405,14832,4337,46725,3665,2254413,66421,391,343
2023,16,1.90776,1.95437,9912,15749,14788,4058,44507,3680,2277306,60834,329,256
2023,17,1.90393,1.97315,10041,15309,15803,3649,44802,3677,2270577,57548,351,284
2023,18,1.93608,2.0174,10013,15507,16115,3947,45582,3652,2259439,56853,365,251
2023,19,1.90846,1.99349,10187,15139,16725,3718,45769,3654,2295923,58343,436,254
2023,20,1.88236,1.96616,9740,14572,15517,3458,43287,3653,2201602,51210,443,251
2023,21,1.83328,1.91398,9389,14026,14611,3490,41516,3518,2169098,47104,361,276
2023,22,1.83857,1.93826,9568,14258,14220,3543,41589,3601,2145684,44996,355,313
2023,23,1.57748,1.69283,8309,13576,11628,3426,36939,3583,2182091,42166,279,299
2023,24,1.48614,1.57462,7741,12736,10223,3180,33880,3589,2151633,38218,236,284
2023,25,1.36472,1.44401,6998,11963,8941,2987,30889,3582,2139112,35289,164,267
2023,26,1.27095,1.32385,6388,11176,8012,2910,28486,3539,2151758,32748,171,307
2023,27,1.22553,1.29091,5944,10412,7475,2817,26648,3569,2064286,32117,135,334
2023,28,1.15793,1.20177,5608,10492,7043,2760,25903,3542,2155400,32835,147,256
2023,29,1.12685,1.19268,5718,10407,6836,2841,25802,3560,2163359,32969,126,276
2023,30,1.16805,1.23085,5812,10612,7046,2947,26417,3551,2146245,33059,159,237
2023,31,1.20299,1.26099,5678,11252,6966,3000,26896,3542,2132922,33901,168,289
2023,32,1.27357,1.35931,5982,12202,7764,3365,29313,3521,2156467,38096,160,242
2023,33,1.44821,1.53965,6688,13575,9759,3641,33663,3533,2186399,42334,173,285
2023,34,1.70391,1.8262,8234,15556,13151,4038,40979,3524,2243946,49362,165,307
2023,35,1.93305,1.97735,8980,16422,14664,4345,44411,3537,2245988,55105,130,343
2023,36,2.00204,2.0246,9546,16440,14159,4589,44734,3538,2209523,57733,154,354
2023,37,1.94047,1.99147,9485,16497,14904,4401,45287,3558,2274050,61604,171,396
2023,38,2.03761,2.13438,10912,16681,16162,4510,48265,3558,2261308,64823,253,454
2023,39,2.08992,2.17945,11376,17233,16110,4550,49269,3552,2260617,64925,247,499
2023,40,2.27793,2.25998,13519,18736,19002,5055,56312,4131,2491698,67997,336,632
2023,41,2.33671,2.31342,14421,19407,18598,5098,57524,4152,2486536,68574,363,841
2023,42,2.52187,2.51544,15720,20281,20305,6196,62502,4137,2484738,70211,403,1029
2023,43,2.7123,2.68556,16987,21563,22514,6712,67776,4163,2523716,72147,475,1186
2023,44,2.94534,2.91432,17798,22930,24808,6696,72232,4157,2478520,80354,669,1852
2023,45,3.40907,3.32776,21464,26770,29464,7761,85459,4153,2568065,95597,1236,3237
2023,46,3.68972,3.5743,22031,29654,30863,8425,90973,4156,2545200,104551,1436,4386
2023,47,3.92848,3.7901,22396,28770,25940,8418,85524,4169,2256510,98994,1515,5182
2023,48,4.03342,3.96247,22647,39494,30362,11208,103711,4142,2617331,122970,1948,7631
2023,49,4.38274,4.35808,23372,41246,38214,11372,114204,4106,2620511,130816,2521,11657
2023,50,5.1835,5.21044,26102,49040,48365,12573,136080,4122,2611680,143910,3725,16960
2023,51,6.22917,6.31311,29797,63398,53512,16629,163336,4093,2587250,160801,5013,24134
2023,52,6.7957,6.90766,31511,71780,41815,21720,166826,4084,2415088,158418,5301,24695
2024,1,5.71368,5.7628,24694,67578,32334,19384,143990,4112,2498612,142841,4041,17072
2024,2,4.65928,4.75417,18158,53525,31411,15396,118490,4110,2492338,135499,4024,15905
2024,3,4.3245,4.35187,16166,43231,29175,11566,100138,4121,2301033,119865,4339,14472
2024,4,4.22931,4.22442,16239,44306,34400,10657,105602,4145,2499800,124781,5630,15493
2024,5,4.41989,4.27929,17275,42036,38582,10061,107954,4127,2522709,128083,7134,14753
2024,6,4.45634,4.40086,17972,43172,41799,10051,112994,4130,2567545,128117,8020,13356
2024,7,4.35464,4.33656,17415,42023,39011,9970,108419,4119,2500114,124347,8160,12147
2024,8,4.33678,4.32509,17663,42612,37153,10184,107612,4111,2488087,122121,8731,11242
2024,9,4.05611,4.08117,17345,41617,36016,9918,104896,4110,2570242,113716,7943,9954
2024,10,3.71978,3.73652,16514,36397,33112,8825,94848,4114,2538404,106944,7409,8691
2024,11,3.39628,3.40044,15886,32183,29174,7746,84989,4053,2499356,100810,6270,6529
2024,12,3.0858,3.15503,15113,29860,26599,7129,78701,4107,2494462,93380,4962,5416
2024,13,2.9714,3.03369,14446,28750,23603,7111,73910,4101,2436307,88957,4180,4569
2024,14,2.76565,2.83173,13934,27311,20522,6787,68554,4076,2420926,83879,3205,3761
2024,15,2.53804,2.59227,13273,25091,19776,6383,64523,4091,2489051,79866,2394,2878
2024,16,2.24764,2.29494,11860,21588,18351,5776,57575,4077,2508779,73480,1745,2250
2024,17,2.19003,2.24404,11399,20539,18208,5293,55439,4050,2470504,71692,1322,1771
2024,18,2.0989,2.1458,11137,19632,17619,5141,53529,4003,2494591,61402,928,1367
2024,19,2.00353,2.04091,10369,18592,16483,5020,50464,4050,2472623,55346,550,990
2024,20,1.97624,2.03567,10406,18216,15798,4991,49411,4007,2427265,53075,403,751
2024,21,1.90643,1.95779,9850,18140,14635,4962,47587,3968,2430650,51458,326,723
2024,22,1.87634,1.92153,9668,16768,13387,4948,44771,3956,2329971,46530,245,736
2024,23,1.66026,1.72595,8276,16583,11489,4907,41255,3928,2390280,44910,196,697
2024,24,1.58147,1.60554,7428,15443,10240,4638,37749,3923,2351169,43227,161,645
2024,25,1.49219,1.54241,6737,15323,9063,4687,35810,3920,2321695,40957,110,557
2024,26,1.46571,1.49584,6273,15168,9106,4689,35236,3868,2355607,39563,75,551
2024,27,1.37621,1.44688,5818,13521,8092,4701,32132,3900,2220776,39053,46,568
2024,28,1.45491,1.44758,6105,15446,8834,4632,35017,3887,2419002,42932,49,541
2024,29,1.45257,1.43204,5727,14771,8338,4663,33499,3872,2339256,42669,41,420
2024,30,1.52184,1.50415,6025,15296,8690,4817,34828,3914,2315454,45337,36,405
2024,31,1.53512,1.4947,6014,15281,8946,4779,35020,3920,2342939,46133,41,387
2024,32,1.53963,1.50488,6283,15087,9110,4610,35090,3910,2331748,47597,32,392
2024,33,1.56538,1.5652,6612,15359,10516,4572,37059,3922,2367690,51516,29,357
2024,34,1.76722,1.75921,7615,16223,13442,4571,41851,3926,2378965,54781,34,343
2024,35,1.93367,1.88884,8439,16779,15731,4733,45682,3924,2418520,60541,41,390
2024,36,1.91961,1.90742,8653,16763,14746,4578,44740,3934,2345581,59354,32,380
2024,37,1.95498,1.90629,8863,17226,15823,4742,46654,3880,2447372,61877,30,430
2024,38,1.95298,1.94745,9500,17066,17207,4768,48541,3944,2492540,62493,41,486
2024,39,1.93519,1.93759,9474,16793,16117,4484,46868,3919,2418875,56656,63,399
2024,40,1.95292,1.86403,10195,17290,17837,4763,50085,4225,2686915,65261,60,575
2024,41,2.07009,1.96397,10775,17848,18690,4709,52022,4233,2648813,68622,56,590
2024,42,2.10609,2.02495,11006,18466,19445,4805,53722,4224,2653009,71690,76,657
2024,43,2.25807,2.16962,12542,19645,22685,5039,59911,4220,2761361,74806,100,889
2024,44,2.36388,2.25205,13403,20600,22175,5054,61232,4154,2718947,73326,98,1144
2024,45,2.53252,2.40823,15071,22068,23493,5402,66034,4180,2742019,68145,97,1333
2024,46,2.7333,2.57757,15936,22677,23815,5467,67895,4143,2634073,61182,105,1448
